,shadow_image,shadowfree_image,shadow_matte,background_image,background_color_csv
21,../datasets/OSR/shadow_image/002_015.jpg,../datasets/OSR/shadowfree_image/002_015.jpg,../datasets/OSR/shadow_mask/002_015.png,../datasets/OSR/background_color_image/002_015.jpg,../datasets/OSR/background_color_csv/002_015.csv
22,../datasets/OSR/shadow_image/002_019.jpg,../datasets/OSR/shadowfree_image/002_019.jpg,../datasets/OSR/shadow_mask/002_019.png,../datasets/OSR/background_color_image/002_019.jpg,../datasets/OSR/background_color_csv/002_019.csv
23,../datasets/OSR/shadow_image/002_020.jpg,../datasets/OSR/shadowfree_image/002_020.jpg,../datasets/OSR/shadow_mask/002_020.png,../datasets/OSR/background_color_image/002_020.jpg,../datasets/OSR/background_color_csv/002_020.csv
24,../datasets/OSR/shadow_image/002_021.jpg,../datasets/OSR/shadowfree_image/002_021.jpg,../datasets/OSR/shadow_mask/002_021.png,../datasets/OSR/background_color_image/002_021.jpg,../datasets/OSR/background_color_csv/002_021.csv
25,../datasets/OSR/shadow_image/002_022.jpg,../datasets/OSR/shadowfree_image/002_022.jpg,../datasets/OSR/shadow_mask/002_022.png,../datasets/OSR/background_color_image/002_022.jpg,../datasets/OSR/background_color_csv/002_022.csv
26,../datasets/OSR/shadow_image/002_023.jpg,../datasets/OSR/shadowfree_image/002_023.jpg,../datasets/OSR/shadow_mask/002_023.png,../datasets/OSR/background_color_image/002_023.jpg,../datasets/OSR/background_color_csv/002_023.csv
27,../datasets/OSR/shadow_image/002_027.jpg,../datasets/OSR/shadowfree_image/002_027.jpg,../datasets/OSR/shadow_mask/002_027.png,../datasets/OSR/background_color_image/002_027.jpg,../datasets/OSR/background_color_csv/002_027.csv
28,../datasets/OSR/shadow_image/002_028.jpg,../datasets/OSR/shadowfree_image/002_028.jpg,../datasets/OSR/shadow_mask/002_028.png,../datasets/OSR/background_color_image/002_028.jpg,../datasets/OSR/background_color_csv/002_028.csv
29,../datasets/OSR/shadow_image/002_030.jpg,../datasets/OSR/shadowfree_image/002_030.jpg,../datasets/OSR/shadow_mask/002_030.png,../datasets/OSR/background_color_image/002_030.jpg,../datasets/OSR/background_color_csv/002_030.csv
30,../datasets/OSR/shadow_image/003_001.jpg,../datasets/OSR/shadowfree_image/003_001.jpg,../datasets/OSR/shadow_mask/003_001.png,../datasets/OSR/background_color_image/003_001.jpg,../datasets/OSR/background_color_csv/003_001.csv
31,../datasets/OSR/shadow_image/003_003.jpg,../datasets/OSR/shadowfree_image/003_003.jpg,../datasets/OSR/shadow_mask/003_003.png,../datasets/OSR/background_color_image/003_003.jpg,../datasets/OSR/background_color_csv/003_003.csv
32,../datasets/OSR/shadow_image/003_004.jpg,../datasets/OSR/shadowfree_image/003_004.jpg,../datasets/OSR/shadow_mask/003_004.png,../datasets/OSR/background_color_image/003_004.jpg,../datasets/OSR/background_color_csv/003_004.csv
33,../datasets/OSR/shadow_image/003_005.jpg,../datasets/OSR/shadowfree_image/003_005.jpg,../datasets/OSR/shadow_mask/003_005.png,../datasets/OSR/background_color_image/003_005.jpg,../datasets/OSR/background_color_csv/003_005.csv
34,../datasets/OSR/shadow_image/003_008.jpg,../datasets/OSR/shadowfree_image/003_008.jpg,../datasets/OSR/shadow_mask/003_008.png,../datasets/OSR/background_color_image/003_008.jpg,../datasets/OSR/background_color_csv/003_008.csv
35,../datasets/OSR/shadow_image/003_009.jpg,../datasets/OSR/shadowfree_image/003_009.jpg,../datasets/OSR/shadow_mask/003_009.png,../datasets/OSR/background_color_image/003_009.jpg,../datasets/OSR/background_color_csv/003_009.csv
36,../datasets/OSR/shadow_image/003_010.jpg,../datasets/OSR/shadowfree_image/003_010.jpg,../datasets/OSR/shadow_mask/003_010.png,../datasets/OSR/background_color_image/003_010.jpg,../datasets/OSR/background_color_csv/003_010.csv
37,../datasets/OSR/shadow_image/003_011.jpg,../datasets/OSR/shadowfree_image/003_011.jpg,../datasets/OSR/shadow_mask/003_011.png,../datasets/OSR/background_color_image/003_011.jpg,../datasets/OSR/background_color_csv/003_011.csv
38,../datasets/OSR/shadow_image/003_013.jpg,../datasets/OSR/shadowfree_image/003_013.jpg,../datasets/OSR/shadow_mask/003_013.png,../datasets/OSR/background_color_image/003_013.jpg,../datasets/OSR/background_color_csv/003_013.csv
39,../datasets/OSR/shadow_image/003_014.jpg,../datasets/OSR/shadowfree_image/003_014.jpg,../datasets/OSR/shadow_mask/003_014.png,../datasets/OSR/background_color_image/003_014.jpg,../datasets/OSR/background_color_csv/003_014.csv
40,../datasets/OSR/shadow_image/003_015.jpg,../datasets/OSR/shadowfree_image/003_015.jpg,../datasets/OSR/shadow_mask/003_015.png,../datasets/OSR/background_color_image/003_015.jpg,../datasets/OSR/background_color_csv/003_015.csv
41,../datasets/OSR/shadow_image/003_016.jpg,../datasets/OSR/shadowfree_image/003_016.jpg,../datasets/OSR/shadow_mask/003_016.png,../datasets/OSR/background_color_image/003_016.jpg,../datasets/OSR/background_color_csv/003_016.csv
42,../datasets/OSR/shadow_image/003_017.jpg,../datasets/OSR/shadowfree_image/003_017.jpg,../datasets/OSR/shadow_mask/003_017.png,../datasets/OSR/background_color_image/003_017.jpg,../datasets/OSR/background_color_csv/003_017.csv
43,../datasets/OSR/shadow_image/003_020.jpg,../datasets/OSR/shadowfree_image/003_020.jpg,../datasets/OSR/shadow_mask/003_020.png,../datasets/OSR/background_color_image/003_020.jpg,../datasets/OSR/background_color_csv/003_020.csv
44,../datasets/OSR/shadow_image/003_021.jpg,../datasets/OSR/shadowfree_image/003_021.jpg,../datasets/OSR/shadow_mask/003_021.png,../datasets/OSR/background_color_image/003_021.jpg,../datasets/OSR/background_color_csv/003_021.csv
45,../datasets/OSR/shadow_image/003_023.jpg,../datasets/OSR/shadowfree_image/003_023.jpg,../datasets/OSR/shadow_mask/003_023.png,../datasets/OSR/background_color_image/003_023.jpg,../datasets/OSR/background_color_csv/003_023.csv
46,../datasets/OSR/shadow_image/003_024.jpg,../datasets/OSR/shadowfree_image/003_024.jpg,../datasets/OSR/shadow_mask/003_024.png,../datasets/OSR/background_color_image/003_024.jpg,../datasets/OSR/background_color_csv/003_024.csv
47,../datasets/OSR/shadow_image/003_026.jpg,../datasets/OSR/shadowfree_image/003_026.jpg,../datasets/OSR/shadow_mask/003_026.png,../datasets/OSR/background_color_image/003_026.jpg,../datasets/OSR/background_color_csv/003_026.csv
48,../datasets/OSR/shadow_image/003_027.jpg,../datasets/OSR/shadowfree_image/003_027.jpg,../datasets/OSR/shadow_mask/003_027.png,../datasets/OSR/background_color_image/003_027.jpg,../datasets/OSR/background_color_csv/003_027.csv
49,../datasets/OSR/shadow_image/003_029.jpg,../datasets/OSR/shadowfree_image/003_029.jpg,../datasets/OSR/shadow_mask/003_029.png,../datasets/OSR/background_color_image/003_029.jpg,../datasets/OSR/background_color_csv/003_029.csv
50,../datasets/OSR/shadow_image/003_030.jpg,../datasets/OSR/shadowfree_image/003_030.jpg,../datasets/OSR/shadow_mask/003_030.png,../datasets/OSR/background_color_image/003_030.jpg,../datasets/OSR/background_color_csv/003_030.csv
51,../datasets/OSR/shadow_image/005_004.jpg,../datasets/OSR/shadowfree_image/005_004.jpg,../datasets/OSR/shadow_mask/005_004.png,../datasets/OSR/background_color_image/005_004.jpg,../datasets/OSR/background_color_csv/005_004.csv
52,../datasets/OSR/shadow_image/005_009.jpg,../datasets/OSR/shadowfree_image/005_009.jpg,../datasets/OSR/shadow_mask/005_009.png,../datasets/OSR/background_color_image/005_009.jpg,../datasets/OSR/background_color_csv/005_009.csv
53,../datasets/OSR/shadow_image/005_010.jpg,../datasets/OSR/shadowfree_image/005_010.jpg,../datasets/OSR/shadow_mask/005_010.png,../datasets/OSR/background_color_image/005_010.jpg,../datasets/OSR/background_color_csv/005_010.csv
54,../datasets/OSR/shadow_image/005_017.jpg,../datasets/OSR/shadowfree_image/005_017.jpg,../datasets/OSR/shadow_mask/005_017.png,../datasets/OSR/background_color_image/005_017.jpg,../datasets/OSR/background_color_csv/005_017.csv
55,../datasets/OSR/shadow_image/005_018.jpg,../datasets/OSR/shadowfree_image/005_018.jpg,../datasets/OSR/shadow_mask/005_018.png,../datasets/OSR/background_color_image/005_018.jpg,../datasets/OSR/background_color_csv/005_018.csv
56,../datasets/OSR/shadow_image/005_025.jpg,../datasets/OSR/shadowfree_image/005_025.jpg,../datasets/OSR/shadow_mask/005_025.png,../datasets/OSR/background_color_image/005_025.jpg,../datasets/OSR/background_color_csv/005_025.csv
57,../datasets/OSR/shadow_image/005_027.jpg,../datasets/OSR/shadowfree_image/005_027.jpg,../datasets/OSR/shadow_mask/005_027.png,../datasets/OSR/background_color_image/005_027.jpg,../datasets/OSR/background_color_csv/005_027.csv
58,../datasets/OSR/shadow_image/006_004.jpg,../datasets/OSR/shadowfree_image/006_004.jpg,../datasets/OSR/shadow_mask/006_004.png,../datasets/OSR/background_color_image/006_004.jpg,../datasets/OSR/background_color_csv/006_004.csv
59,../datasets/OSR/shadow_image/006_005.jpg,../datasets/OSR/shadowfree_image/006_005.jpg,../datasets/OSR/shadow_mask/006_005.png,../datasets/OSR/background_color_image/006_005.jpg,../datasets/OSR/background_color_csv/006_005.csv
60,../datasets/OSR/shadow_image/006_006.jpg,../datasets/OSR/shadowfree_image/006_006.jpg,../datasets/OSR/shadow_mask/006_006.png,../datasets/OSR/background_color_image/006_006.jpg,../datasets/OSR/background_color_csv/006_006.csv
61,../datasets/OSR/shadow_image/006_012.jpg,../datasets/OSR/shadowfree_image/006_012.jpg,../datasets/OSR/shadow_mask/006_012.png,../datasets/OSR/background_color_image/006_012.jpg,../datasets/OSR/background_color_csv/006_012.csv
62,../datasets/OSR/shadow_image/006_014.jpg,../datasets/OSR/shadowfree_image/006_014.jpg,../datasets/OSR/shadow_mask/006_014.png,../datasets/OSR/background_color_image/006_014.jpg,../datasets/OSR/background_color_csv/006_014.csv
63,../datasets/OSR/shadow_image/006_015.jpg,../datasets/OSR/shadowfree_image/006_015.jpg,../datasets/OSR/shadow_mask/006_015.png,../datasets/OSR/background_color_image/006_015.jpg,../datasets/OSR/background_color_csv/006_015.csv
64,../datasets/OSR/shadow_image/006_016.jpg,../datasets/OSR/shadowfree_image/006_016.jpg,../datasets/OSR/shadow_mask/006_016.png,../datasets/OSR/background_color_image/006_016.jpg,../datasets/OSR/background_color_csv/006_016.csv
65,../datasets/OSR/shadow_image/006_021.jpg,../datasets/OSR/shadowfree_image/006_021.jpg,../datasets/OSR/shadow_mask/006_021.png,../datasets/OSR/background_color_image/006_021.jpg,../datasets/OSR/background_color_csv/006_021.csv
66,../datasets/OSR/shadow_image/006_023.jpg,../datasets/OSR/shadowfree_image/006_023.jpg,../datasets/OSR/shadow_mask/006_023.png,../datasets/OSR/background_color_image/006_023.jpg,../datasets/OSR/background_color_csv/006_023.csv
67,../datasets/OSR/shadow_image/006_024.jpg,../datasets/OSR/shadowfree_image/006_024.jpg,../datasets/OSR/shadow_mask/006_024.png,../datasets/OSR/background_color_image/006_024.jpg,../datasets/OSR/background_color_csv/006_024.csv
68,../datasets/OSR/shadow_image/006_026.jpg,../datasets/OSR/shadowfree_image/006_026.jpg,../datasets/OSR/shadow_mask/006_026.png,../datasets/OSR/background_color_image/006_026.jpg,../datasets/OSR/background_color_csv/006_026.csv
69,../datasets/OSR/shadow_image/006_028.jpg,../datasets/OSR/shadowfree_image/006_028.jpg,../datasets/OSR/shadow_mask/006_028.png,../datasets/OSR/background_color_image/006_028.jpg,../datasets/OSR/background_color_csv/006_028.csv
70,../datasets/OSR/shadow_image/006_029.jpg,../datasets/OSR/shadowfree_image/006_029.jpg,../datasets/OSR/shadow_mask/006_029.png,../datasets/OSR/background_color_image/006_029.jpg,../datasets/OSR/background_color_csv/006_029.csv
71,../datasets/OSR/shadow_image/007_012.jpg,../datasets/OSR/shadowfree_image/007_012.jpg,../datasets/OSR/shadow_mask/007_012.png,../datasets/OSR/background_color_image/007_012.jpg,../datasets/OSR/background_color_csv/007_012.csv
72,../datasets/OSR/shadow_image/007_015.jpg,../datasets/OSR/shadowfree_image/007_015.jpg,../datasets/OSR/shadow_mask/007_015.png,../datasets/OSR/background_color_image/007_015.jpg,../datasets/OSR/background_color_csv/007_015.csv
73,../datasets/OSR/shadow_image/007_016.jpg,../datasets/OSR/shadowfree_image/007_016.jpg,../datasets/OSR/shadow_mask/007_016.png,../datasets/OSR/background_color_image/007_016.jpg,../datasets/OSR/background_color_csv/007_016.csv
74,../datasets/OSR/shadow_image/007_017.jpg,../datasets/OSR/shadowfree_image/007_017.jpg,../datasets/OSR/shadow_mask/007_017.png,../datasets/OSR/background_color_image/007_017.jpg,../datasets/OSR/background_color_csv/007_017.csv
75,../datasets/OSR/shadow_image/007_020.jpg,../datasets/OSR/shadowfree_image/007_020.jpg,../datasets/OSR/shadow_mask/007_020.png,../datasets/OSR/background_color_image/007_020.jpg,../datasets/OSR/background_color_csv/007_020.csv
76,../datasets/OSR/shadow_image/007_021.jpg,../datasets/OSR/shadowfree_image/007_021.jpg,../datasets/OSR/shadow_mask/007_021.png,../datasets/OSR/background_color_image/007_021.jpg,../datasets/OSR/background_color_csv/007_021.csv
77,../datasets/OSR/shadow_image/007_022.jpg,../datasets/OSR/shadowfree_image/007_022.jpg,../datasets/OSR/shadow_mask/007_022.png,../datasets/OSR/background_color_image/007_022.jpg,../datasets/OSR/background_color_csv/007_022.csv
78,../datasets/OSR/shadow_image/007_026.jpg,../datasets/OSR/shadowfree_image/007_026.jpg,../datasets/OSR/shadow_mask/007_026.png,../datasets/OSR/background_color_image/007_026.jpg,../datasets/OSR/background_color_csv/007_026.csv
79,../datasets/OSR/shadow_image/007_030.jpg,../datasets/OSR/shadowfree_image/007_030.jpg,../datasets/OSR/shadow_mask/007_030.png,../datasets/OSR/background_color_image/007_030.jpg,../datasets/OSR/background_color_csv/007_030.csv
80,../datasets/OSR/shadow_image/007_031.jpg,../datasets/OSR/shadowfree_image/007_031.jpg,../datasets/OSR/shadow_mask/007_031.png,../datasets/OSR/background_color_image/007_031.jpg,../datasets/OSR/background_color_csv/007_031.csv
81,../datasets/OSR/shadow_image/008_001.jpg,../datasets/OSR/shadowfree_image/008_001.jpg,../datasets/OSR/shadow_mask/008_001.png,../datasets/OSR/background_color_image/008_001.jpg,../datasets/OSR/background_color_csv/008_001.csv
82,../datasets/OSR/shadow_image/008_010.jpg,../datasets/OSR/shadowfree_image/008_010.jpg,../datasets/OSR/shadow_mask/008_010.png,../datasets/OSR/background_color_image/008_010.jpg,../datasets/OSR/background_color_csv/008_010.csv
83,../datasets/OSR/shadow_image/008_016.jpg,../datasets/OSR/shadowfree_image/008_016.jpg,../datasets/OSR/shadow_mask/008_016.png,../datasets/OSR/background_color_image/008_016.jpg,../datasets/OSR/background_color_csv/008_016.csv
84,../datasets/OSR/shadow_image/008_017.jpg,../datasets/OSR/shadowfree_image/008_017.jpg,../datasets/OSR/shadow_mask/008_017.png,../datasets/OSR/background_color_image/008_017.jpg,../datasets/OSR/background_color_csv/008_017.csv
85,../datasets/OSR/shadow_image/008_018.jpg,../datasets/OSR/shadowfree_image/008_018.jpg,../datasets/OSR/shadow_mask/008_018.png,../datasets/OSR/background_color_image/008_018.jpg,../datasets/OSR/background_color_csv/008_018.csv
86,../datasets/OSR/shadow_image/008_020.jpg,../datasets/OSR/shadowfree_image/008_020.jpg,../datasets/OSR/shadow_mask/008_020.png,../datasets/OSR/background_color_image/008_020.jpg,../datasets/OSR/background_color_csv/008_020.csv
87,../datasets/OSR/shadow_image/008_021.jpg,../datasets/OSR/shadowfree_image/008_021.jpg,../datasets/OSR/shadow_mask/008_021.png,../datasets/OSR/background_color_image/008_021.jpg,../datasets/OSR/background_color_csv/008_021.csv
88,../datasets/OSR/shadow_image/008_022.jpg,../datasets/OSR/shadowfree_image/008_022.jpg,../datasets/OSR/shadow_mask/008_022.png,../datasets/OSR/background_color_image/008_022.jpg,../datasets/OSR/background_color_csv/008_022.csv
89,../datasets/OSR/shadow_image/008_024.jpg,../datasets/OSR/shadowfree_image/008_024.jpg,../datasets/OSR/shadow_mask/008_024.png,../datasets/OSR/background_color_image/008_024.jpg,../datasets/OSR/background_color_csv/008_024.csv
90,../datasets/OSR/shadow_image/008_026.jpg,../datasets/OSR/shadowfree_image/008_026.jpg,../datasets/OSR/shadow_mask/008_026.png,../datasets/OSR/background_color_image/008_026.jpg,../datasets/OSR/background_color_csv/008_026.csv
91,../datasets/OSR/shadow_image/008_027.jpg,../datasets/OSR/shadowfree_image/008_027.jpg,../datasets/OSR/shadow_mask/008_027.png,../datasets/OSR/background_color_image/008_027.jpg,../datasets/OSR/background_color_csv/008_027.csv
92,../datasets/OSR/shadow_image/008_028.jpg,../datasets/OSR/shadowfree_image/008_028.jpg,../datasets/OSR/shadow_mask/008_028.png,../datasets/OSR/background_color_image/008_028.jpg,../datasets/OSR/background_color_csv/008_028.csv
93,../datasets/OSR/shadow_image/008_029.jpg,../datasets/OSR/shadowfree_image/008_029.jpg,../datasets/OSR/shadow_mask/008_029.png,../datasets/OSR/background_color_image/008_029.jpg,../datasets/OSR/background_color_csv/008_029.csv
94,../datasets/OSR/shadow_image/008_030.jpg,../datasets/OSR/shadowfree_image/008_030.jpg,../datasets/OSR/shadow_mask/008_030.png,../datasets/OSR/background_color_image/008_030.jpg,../datasets/OSR/background_color_csv/008_030.csv
95,../datasets/OSR/shadow_image/008_031.jpg,../datasets/OSR/shadowfree_image/008_031.jpg,../datasets/OSR/shadow_mask/008_031.png,../datasets/OSR/background_color_image/008_031.jpg,../datasets/OSR/background_color_csv/008_031.csv
96,../datasets/OSR/shadow_image/008_032.jpg,../datasets/OSR/shadowfree_image/008_032.jpg,../datasets/OSR/shadow_mask/008_032.png,../datasets/OSR/background_color_image/008_032.jpg,../datasets/OSR/background_color_csv/008_032.csv
97,../datasets/OSR/shadow_image/009_005.jpg,../datasets/OSR/shadowfree_image/009_005.jpg,../datasets/OSR/shadow_mask/009_005.png,../datasets/OSR/background_color_image/009_005.jpg,../datasets/OSR/background_color_csv/009_005.csv
98,../datasets/OSR/shadow_image/009_007.jpg,../datasets/OSR/shadowfree_image/009_007.jpg,../datasets/OSR/shadow_mask/009_007.png,../datasets/OSR/background_color_image/009_007.jpg,../datasets/OSR/background_color_csv/009_007.csv
99,../datasets/OSR/shadow_image/009_009.jpg,../datasets/OSR/shadowfree_image/009_009.jpg,../datasets/OSR/shadow_mask/009_009.png,../datasets/OSR/background_color_image/009_009.jpg,../datasets/OSR/background_color_csv/009_009.csv
100,../datasets/OSR/shadow_image/009_015.jpg,../datasets/OSR/shadowfree_image/009_015.jpg,../datasets/OSR/shadow_mask/009_015.png,../datasets/OSR/background_color_image/009_015.jpg,../datasets/OSR/background_color_csv/009_015.csv
101,../datasets/OSR/shadow_image/009_018.jpg,../datasets/OSR/shadowfree_image/009_018.jpg,../datasets/OSR/shadow_mask/009_018.png,../datasets/OSR/background_color_image/009_018.jpg,../datasets/OSR/background_color_csv/009_018.csv
102,../datasets/OSR/shadow_image/009_020.jpg,../datasets/OSR/shadowfree_image/009_020.jpg,../datasets/OSR/shadow_mask/009_020.png,../datasets/OSR/background_color_image/009_020.jpg,../datasets/OSR/background_color_csv/009_020.csv
103,../datasets/OSR/shadow_image/009_021.jpg,../datasets/OSR/shadowfree_image/009_021.jpg,../datasets/OSR/shadow_mask/009_021.png,../datasets/OSR/background_color_image/009_021.jpg,../datasets/OSR/background_color_csv/009_021.csv
104,../datasets/OSR/shadow_image/009_025.jpg,../datasets/OSR/shadowfree_image/009_025.jpg,../datasets/OSR/shadow_mask/009_025.png,../datasets/OSR/background_color_image/009_025.jpg,../datasets/OSR/background_color_csv/009_025.csv
105,../datasets/OSR/shadow_image/009_026.jpg,../datasets/OSR/shadowfree_image/009_026.jpg,../datasets/OSR/shadow_mask/009_026.png,../datasets/OSR/background_color_image/009_026.jpg,../datasets/OSR/background_color_csv/009_026.csv
106,../datasets/OSR/shadow_image/009_027.jpg,../datasets/OSR/shadowfree_image/009_027.jpg,../datasets/OSR/shadow_mask/009_027.png,../datasets/OSR/background_color_image/009_027.jpg,../datasets/OSR/background_color_csv/009_027.csv
107,../datasets/OSR/shadow_image/009_029.jpg,../datasets/OSR/shadowfree_image/009_029.jpg,../datasets/OSR/shadow_mask/009_029.png,../datasets/OSR/background_color_image/009_029.jpg,../datasets/OSR/background_color_csv/009_029.csv
108,../datasets/OSR/shadow_image/009_030.jpg,../datasets/OSR/shadowfree_image/009_030.jpg,../datasets/OSR/shadow_mask/009_030.png,../datasets/OSR/background_color_image/009_030.jpg,../datasets/OSR/background_color_csv/009_030.csv
109,../datasets/OSR/shadow_image/010_010.jpg,../datasets/OSR/shadowfree_image/010_010.jpg,../datasets/OSR/shadow_mask/010_010.png,../datasets/OSR/background_color_image/010_010.jpg,../datasets/OSR/background_color_csv/010_010.csv
110,../datasets/OSR/shadow_image/010_011.jpg,../datasets/OSR/shadowfree_image/010_011.jpg,../datasets/OSR/shadow_mask/010_011.png,../datasets/OSR/background_color_image/010_011.jpg,../datasets/OSR/background_color_csv/010_011.csv
111,../datasets/OSR/shadow_image/010_017.jpg,../datasets/OSR/shadowfree_image/010_017.jpg,../datasets/OSR/shadow_mask/010_017.png,../datasets/OSR/background_color_image/010_017.jpg,../datasets/OSR/background_color_csv/010_017.csv
112,../datasets/OSR/shadow_image/010_018.jpg,../datasets/OSR/shadowfree_image/010_018.jpg,../datasets/OSR/shadow_mask/010_018.png,../datasets/OSR/background_color_image/010_018.jpg,../datasets/OSR/background_color_csv/010_018.csv
113,../datasets/OSR/shadow_image/010_028.jpg,../datasets/OSR/shadowfree_image/010_028.jpg,../datasets/OSR/shadow_mask/010_028.png,../datasets/OSR/background_color_image/010_028.jpg,../datasets/OSR/background_color_csv/010_028.csv
114,../datasets/OSR/shadow_image/010_030.jpg,../datasets/OSR/shadowfree_image/010_030.jpg,../datasets/OSR/shadow_mask/010_030.png,../datasets/OSR/background_color_image/010_030.jpg,../datasets/OSR/background_color_csv/010_030.csv
115,../datasets/OSR/shadow_image/011_003.jpg,../datasets/OSR/shadowfree_image/011_003.jpg,../datasets/OSR/shadow_mask/011_003.png,../datasets/OSR/background_color_image/011_003.jpg,../datasets/OSR/background_color_csv/011_003.csv
116,../datasets/OSR/shadow_image/011_004.jpg,../datasets/OSR/shadowfree_image/011_004.jpg,../datasets/OSR/shadow_mask/011_004.png,../datasets/OSR/background_color_image/011_004.jpg,../datasets/OSR/background_color_csv/011_004.csv
117,../datasets/OSR/shadow_image/011_005.jpg,../datasets/OSR/shadowfree_image/011_005.jpg,../datasets/OSR/shadow_mask/011_005.png,../datasets/OSR/background_color_image/011_005.jpg,../datasets/OSR/background_color_csv/011_005.csv
