,shadow_image,shadowfree_image,shadow_matte,background_image,background_color_csv
13,../datasets/Jung/shadow_image/rect_51.jpg,../datasets/Jung/shadowfree_image/rect_51.jpg,../datasets/Jung/shadow_mask/rect_51.jpg,../datasets/Jung/background_color_image/rect_51.jpg,../datasets/Jung/background_color_csv/rect_51.csv
14,../datasets/Jung/shadow_image/rect_52.jpg,../datasets/Jung/shadowfree_image/rect_52.jpg,../datasets/Jung/shadow_mask/rect_52.jpg,../datasets/Jung/background_color_image/rect_52.jpg,../datasets/Jung/background_color_csv/rect_52.csv
15,../datasets/Jung/shadow_image/rect_53.jpg,../datasets/Jung/shadowfree_image/rect_53.jpg,../datasets/Jung/shadow_mask/rect_53.jpg,../datasets/Jung/background_color_image/rect_53.jpg,../datasets/Jung/background_color_csv/rect_53.csv
16,../datasets/Jung/shadow_image/rect_54.jpg,../datasets/Jung/shadowfree_image/rect_54.jpg,../datasets/Jung/shadow_mask/rect_54.jpg,../datasets/Jung/background_color_image/rect_54.jpg,../datasets/Jung/background_color_csv/rect_54.csv
17,../datasets/Jung/shadow_image/rect_55.jpg,../datasets/Jung/shadowfree_image/rect_55.jpg,../datasets/Jung/shadow_mask/rect_55.jpg,../datasets/Jung/background_color_image/rect_55.jpg,../datasets/Jung/background_color_csv/rect_55.csv
18,../datasets/Jung/shadow_image/rect_56.jpg,../datasets/Jung/shadowfree_image/rect_56.jpg,../datasets/Jung/shadow_mask/rect_56.jpg,../datasets/Jung/background_color_image/rect_56.jpg,../datasets/Jung/background_color_csv/rect_56.csv
19,../datasets/Jung/shadow_image/rect_57.jpg,../datasets/Jung/shadowfree_image/rect_57.jpg,../datasets/Jung/shadow_mask/rect_57.jpg,../datasets/Jung/background_color_image/rect_57.jpg,../datasets/Jung/background_color_csv/rect_57.csv
20,../datasets/Jung/shadow_image/rect_58.jpg,../datasets/Jung/shadowfree_image/rect_58.jpg,../datasets/Jung/shadow_mask/rect_58.jpg,../datasets/Jung/background_color_image/rect_58.jpg,../datasets/Jung/background_color_csv/rect_58.csv
21,../datasets/Jung/shadow_image/rect_59.jpg,../datasets/Jung/shadowfree_image/rect_59.jpg,../datasets/Jung/shadow_mask/rect_59.jpg,../datasets/Jung/background_color_image/rect_59.jpg,../datasets/Jung/background_color_csv/rect_59.csv
22,../datasets/Jung/shadow_image/rect_60.jpg,../datasets/Jung/shadowfree_image/rect_60.jpg,../datasets/Jung/shadow_mask/rect_60.jpg,../datasets/Jung/background_color_image/rect_60.jpg,../datasets/Jung/background_color_csv/rect_60.csv
23,../datasets/Jung/shadow_image/rect_61.jpg,../datasets/Jung/shadowfree_image/rect_61.jpg,../datasets/Jung/shadow_mask/rect_61.jpg,../datasets/Jung/background_color_image/rect_61.jpg,../datasets/Jung/background_color_csv/rect_61.csv
24,../datasets/Jung/shadow_image/rect_62.jpg,../datasets/Jung/shadowfree_image/rect_62.jpg,../datasets/Jung/shadow_mask/rect_62.jpg,../datasets/Jung/background_color_image/rect_62.jpg,../datasets/Jung/background_color_csv/rect_62.csv
25,../datasets/Jung/shadow_image/rect_63.jpg,../datasets/Jung/shadowfree_image/rect_63.jpg,../datasets/Jung/shadow_mask/rect_63.jpg,../datasets/Jung/background_color_image/rect_63.jpg,../datasets/Jung/background_color_csv/rect_63.csv
26,../datasets/Jung/shadow_image/rect_64.jpg,../datasets/Jung/shadowfree_image/rect_64.jpg,../datasets/Jung/shadow_mask/rect_64.jpg,../datasets/Jung/background_color_image/rect_64.jpg,../datasets/Jung/background_color_csv/rect_64.csv
27,../datasets/Jung/shadow_image/rect_65.jpg,../datasets/Jung/shadowfree_image/rect_65.jpg,../datasets/Jung/shadow_mask/rect_65.jpg,../datasets/Jung/background_color_image/rect_65.jpg,../datasets/Jung/background_color_csv/rect_65.csv
28,../datasets/Jung/shadow_image/rect_66.jpg,../datasets/Jung/shadowfree_image/rect_66.jpg,../datasets/Jung/shadow_mask/rect_66.jpg,../datasets/Jung/background_color_image/rect_66.jpg,../datasets/Jung/background_color_csv/rect_66.csv
29,../datasets/Jung/shadow_image/rect_67.jpg,../datasets/Jung/shadowfree_image/rect_67.jpg,../datasets/Jung/shadow_mask/rect_67.jpg,../datasets/Jung/background_color_image/rect_67.jpg,../datasets/Jung/background_color_csv/rect_67.csv
30,../datasets/Jung/shadow_image/rect_68.jpg,../datasets/Jung/shadowfree_image/rect_68.jpg,../datasets/Jung/shadow_mask/rect_68.jpg,../datasets/Jung/background_color_image/rect_68.jpg,../datasets/Jung/background_color_csv/rect_68.csv
31,../datasets/Jung/shadow_image/rect_69.jpg,../datasets/Jung/shadowfree_image/rect_69.jpg,../datasets/Jung/shadow_mask/rect_69.jpg,../datasets/Jung/background_color_image/rect_69.jpg,../datasets/Jung/background_color_csv/rect_69.csv
32,../datasets/Jung/shadow_image/rect_70.jpg,../datasets/Jung/shadowfree_image/rect_70.jpg,../datasets/Jung/shadow_mask/rect_70.jpg,../datasets/Jung/background_color_image/rect_70.jpg,../datasets/Jung/background_color_csv/rect_70.csv
33,../datasets/Jung/shadow_image/rect_71.jpg,../datasets/Jung/shadowfree_image/rect_71.jpg,../datasets/Jung/shadow_mask/rect_71.jpg,../datasets/Jung/background_color_image/rect_71.jpg,../datasets/Jung/background_color_csv/rect_71.csv
34,../datasets/Jung/shadow_image/rect_72.jpg,../datasets/Jung/shadowfree_image/rect_72.jpg,../datasets/Jung/shadow_mask/rect_72.jpg,../datasets/Jung/background_color_image/rect_72.jpg,../datasets/Jung/background_color_csv/rect_72.csv
35,../datasets/Jung/shadow_image/rect_73.jpg,../datasets/Jung/shadowfree_image/rect_73.jpg,../datasets/Jung/shadow_mask/rect_73.jpg,../datasets/Jung/background_color_image/rect_73.jpg,../datasets/Jung/background_color_csv/rect_73.csv
36,../datasets/Jung/shadow_image/rect_74.jpg,../datasets/Jung/shadowfree_image/rect_74.jpg,../datasets/Jung/shadow_mask/rect_74.jpg,../datasets/Jung/background_color_image/rect_74.jpg,../datasets/Jung/background_color_csv/rect_74.csv
37,../datasets/Jung/shadow_image/rect_75.jpg,../datasets/Jung/shadowfree_image/rect_75.jpg,../datasets/Jung/shadow_mask/rect_75.jpg,../datasets/Jung/background_color_image/rect_75.jpg,../datasets/Jung/background_color_csv/rect_75.csv
38,../datasets/Jung/shadow_image/rect_76.jpg,../datasets/Jung/shadowfree_image/rect_76.jpg,../datasets/Jung/shadow_mask/rect_76.jpg,../datasets/Jung/background_color_image/rect_76.jpg,../datasets/Jung/background_color_csv/rect_76.csv
39,../datasets/Jung/shadow_image/rect_77.jpg,../datasets/Jung/shadowfree_image/rect_77.jpg,../datasets/Jung/shadow_mask/rect_77.jpg,../datasets/Jung/background_color_image/rect_77.jpg,../datasets/Jung/background_color_csv/rect_77.csv
40,../datasets/Jung/shadow_image/rect_78.jpg,../datasets/Jung/shadowfree_image/rect_78.jpg,../datasets/Jung/shadow_mask/rect_78.jpg,../datasets/Jung/background_color_image/rect_78.jpg,../datasets/Jung/background_color_csv/rect_78.csv
41,../datasets/Jung/shadow_image/rect_79.jpg,../datasets/Jung/shadowfree_image/rect_79.jpg,../datasets/Jung/shadow_mask/rect_79.jpg,../datasets/Jung/background_color_image/rect_79.jpg,../datasets/Jung/background_color_csv/rect_79.csv
42,../datasets/Jung/shadow_image/rect_80.jpg,../datasets/Jung/shadowfree_image/rect_80.jpg,../datasets/Jung/shadow_mask/rect_80.jpg,../datasets/Jung/background_color_image/rect_80.jpg,../datasets/Jung/background_color_csv/rect_80.csv
43,../datasets/Jung/shadow_image/rect_81.jpg,../datasets/Jung/shadowfree_image/rect_81.jpg,../datasets/Jung/shadow_mask/rect_81.jpg,../datasets/Jung/background_color_image/rect_81.jpg,../datasets/Jung/background_color_csv/rect_81.csv
44,../datasets/Jung/shadow_image/rect_82.jpg,../datasets/Jung/shadowfree_image/rect_82.jpg,../datasets/Jung/shadow_mask/rect_82.jpg,../datasets/Jung/background_color_image/rect_82.jpg,../datasets/Jung/background_color_csv/rect_82.csv
45,../datasets/Jung/shadow_image/rect_83.jpg,../datasets/Jung/shadowfree_image/rect_83.jpg,../datasets/Jung/shadow_mask/rect_83.jpg,../datasets/Jung/background_color_image/rect_83.jpg,../datasets/Jung/background_color_csv/rect_83.csv
46,../datasets/Jung/shadow_image/rect_84.jpg,../datasets/Jung/shadowfree_image/rect_84.jpg,../datasets/Jung/shadow_mask/rect_84.jpg,../datasets/Jung/background_color_image/rect_84.jpg,../datasets/Jung/background_color_csv/rect_84.csv
47,../datasets/Jung/shadow_image/rect_85.jpg,../datasets/Jung/shadowfree_image/rect_85.jpg,../datasets/Jung/shadow_mask/rect_85.jpg,../datasets/Jung/background_color_image/rect_85.jpg,../datasets/Jung/background_color_csv/rect_85.csv
48,../datasets/Jung/shadow_image/rect_86.jpg,../datasets/Jung/shadowfree_image/rect_86.jpg,../datasets/Jung/shadow_mask/rect_86.jpg,../datasets/Jung/background_color_image/rect_86.jpg,../datasets/Jung/background_color_csv/rect_86.csv
49,../datasets/Jung/shadow_image/rect_87.jpg,../datasets/Jung/shadowfree_image/rect_87.jpg,../datasets/Jung/shadow_mask/rect_87.jpg,../datasets/Jung/background_color_image/rect_87.jpg,../datasets/Jung/background_color_csv/rect_87.csv
